imageNum,descriptors
2271,"building,stair,big,ceiling,design,hotel,red,ahead,back,climbing,color,corridor,dark,front,heading,high,inside,lining,lobby,modern,movie,museum,people,reflected,room,shown,sitting,sofa,staircase,stylish,theater,triangle,vast"
2277,"tower,tree,blue,eiffel,green,sky,atmosphere,back,beautiful,between,big,brown,chic,contrast,feeling,forgotten,garden,good,important,incongruity,lawn,leaf,park,radio,reflected,rising,several,spread,spreading,stem,surrounding,talk,time,white,wonder"
2288,"people,suitcase,cold,hand,walking,woman,airport,among,area,asking,beige,black,boot,carpet,coat,color,dazzling,everybody,exposed,foot,footsteps,front,ground,hurry,looked,man,near,one,order,playing,progressing,pulling,reflected,thigh,three,uncle,wanted"
2303,"wave,woman,hair,long,sea,swimsuit,black,form,wearing,white,bathing,border,bottom,careful,enter,entering,gathering,hanging,nice,okay,one,plain,rise,skin,splashing,stand,suit,swim,today,top,toward,walking,weather,wonder"
2318,"leaf,sky,tree,straight,birch,bottom,forest,golden,growing,white,yellow,autumn,beautiful,blue,chunk,clear,clearly,cloud,felt,here,light,looking,many,may,round,seen,shape,shine,shining,shown,small,state,stretched,strike,sun,surface,thin,towards,trunk,turn,upside,wearing"
2320,"stone,big,sea,sun,beach,coast,entering,large,person,reflected,sand,alone,appear,beautiful,catch,even,fishing,landscape,launched,light,ocean,one,orange,over,piled,place,rising,rocky,round,screen,seen,shine,silhouette,small,spread,sunset,tilted,various"
2321,"dog,eating,gray,man,back,bait,beige,black,calcium,calm,carpet,chin,color,dot,floor,forefoot,hair,heart,holding,house,inside,lie,making,nap,object,pattern,paw,plastic,puppy,sitting,sleeping,smell,snack,sniff,stick,still,streak,supplemented,suspicious,taken,toy,white"
2357,"boat,large,rocky,between,island,mountain,small,weather,approaching,ball,big,cloudy,coming,countless,dot,dragon,dull,fishing,hazy,ink,landscape,lonely,may,object,ocean,one,painting,pleasure,river,rock,scene,several,ship,thin,time"
2361,"woman,front,mirror,big,foot,high,kicking,leg,pink,pose,practicing,top,appear,appearance,black,body,bra,buttockis,color,fighting,glass,greatly,half,karate,kickboxing,landscape,legging,long,man,posture,pushing,raise,raised,raising,reflected,room,sexy,sport,two,whole"
2367,"building,flow,fountain,people,sculpture,statue,stone,water,waterfall,around,back,cool,figure,front,gathered,horse,huge,large,made,nice,number,one,point,pond,population,roman,seen,stand,standing,various,wonderful"
2380,"building,build,green,tall,amazing,around,car,courtyard,even,expensive,glass,group,mirror,office,outdoor,people,place,reflected,reflecting,scenery,seemed,seen,sky,skylight,skyscraper,space,stand,surrounding,surroundings,taxi,terrific,town,two,under,window,wondering,working,yellow"
2381,"hand,keyboard,black,computer,man,personal,white,beautiful,belongs,company,desk,finger,foreign,image,inputting,local,new,notation,office,person,placed,reflected,same,scene,slide,type,typing,woman"
2385,"bird,bait,basket,black,food,made,metal,outside,small,cage,casking,containing,cumbersome,hardly,imagine,iron,lattice,one,picking,pretty,put,reach,shaped,square,sticking,stop,strike,stuck,trick,wonder"
2407,"long,trailer,blue,carrying,object,rocket,white,cargo,cylinder,daytime,end,glance,heavy,here,large,launched,loaded,loading,missile,one,part,pillar,place,previous,scared,thin,tremendous,truck,turning,two,vertically,well,wheel,yellow"
2413,"link,skating,everybody,figure,four,fun,girl,practicing,skate,woman,amateur,atmosphere,black,convention,costume,curtain,dancing,different,enjoying,feeling,foreign,good,group,having,here,high,impression,level,nice,one,orange,people,pink,place,pose,purple,rather,rink,school,seperated,shade,show,slightly,smiled,state,student,tension,type,wearing,without,young"
2415,"bridge,people,dome,made,across,aluminum,around,bay,beautiful,beyond,big,broken,building,covering,crossing,design,extending,facility,fancy,far,fast,fence,foot,front,here,hotel,iron,many,marina,metal,modern,over,panoramic,park,pipe,sand,seen,shown,silver,singapore,skyscraper,somewhere,space,station,steel,steelworks,surface,theme,type,view,walk,walking,water,wind,wonder,wrapping"
2419,"bridge,cloth,cross,people,board,colorful,connected,fence,over,two,across,area,around,atmosphere,clamped,crossed,crossing,cut,end,expensive,finished,flag,flapping,foot,innumerable,kind,made,mesh,mountain,moving,net,place,probably,rocky,scary,sense,sidewalk,stability,strange,stretched,suspend,suspension,thin,tied,various,vertically,walking,wire,wish,wooden"
2434,"car,road,long,running,along,big,body,building,city,cityscape,completely,cool,country,different,distorted,drama,driving,easy,find,large,lined,main,many,mirror,modern,order,overseas,people,reflected,scale,scene,silver,skyscraper,skyscrapers,stand,stretched,turn,vast"
2440,"bench,sitting,woman,sunset,sea,setting,sink,sun,appearance,beautiful,boat,covering,decoration,enough,fatigue,floating,forehead,front,grass,hair,important,landscape,long,looking,ocean,orange,over,placed,plant,put,quiet,relieve,sad,shining,sky,staring,surroundings,tear,time,towards,tremendously,watching,wave,wooden"
2462,"woman,fruit,room,standing,yellow,large,pregnant,stomach,table,wall,above,atmosphere,beyond,big,ceiling,child,colored,counter,delicious,design,desk,dining,dressed,easy,eating,eye,headed,house,inside,kitchen,lamp,life,little,living,mango,one,pant,pendant,picture,placed,put,quiet,rough,sense,stand,summer,tank,top,tummy,uncomfortable,white"
2464,"ocean,sun,cloud,rock,beach,beautiful,behind,best,big,clean,dawn,dusk,extensive,floating,foreground,fresh,glow,horizon,landscape,large,light,looks,many,orange,over,place,pure,purple,quiet,receiving,rising,sand,scene,scenery,screen,sea,set,setting,shine,shining,shore,sink,sky,splashing,spread,spreading,still,stone,sunlight,swimming,unsuitable,vast,view,wave,white"
2466,"building,ferriswheel,back,cloudy,rain,sky,spread,weather,area,atmosphere,background,bad,certain,city,cityscape,cloud,construction,country,dark,dull,end,foreign,front,harbor,high,industrial,lcal,lighthouse,many,mismatch,part,reflected,sad,scenery,spreading,street,throughout,time,viewer,work"
2485,"hotel,green,brick,building,entrance,name,white,written,attached,base,brown,cafe,calling,casual,clean,content,eaves,external,facility,fashionable,feeling,fixed,flanders,floor,foreign,image,intriguing,large,near,painted,pool,restaurant,second,service,shooting,sign,swimming,tent,various,view,wall"
2487,"red,cone,people,around,circle,enjoying,link,rink,skate,skating,allowed,area,center,direction,drawing,end,enter,equal,ice,inside,lined,man,many,placed,pole,reflected,running,same,several,slide,sliding,spaced,things,turning,vicinity,white,woman"
2500,"beach,color,people,sea,beautiful,parasol,white,amazingly,area,best,building,coast,country,elegant,emerald,enclosure,enjoying,facing,feeling,felt,green,lining,many,ocean,open,place,play,resort,resting,scenery,several,shade,sophisticated,southern,space,spreading,swimming,terrace,throughout,umbrella,view,wanted"
2537,"man,three,space,suit,white,book,middle,spaceship,uniform,around,astronaut,came,cardboard,clothes,consulting,document,manual,might,narrow,old,open,opening,people,person,pilot,place,predict,relationship,resemble,rocket,show,sitting,tunnel,type,watching,wear,wonder"
2563,"three,bundle,middle,money,one,stack,white,background,band,bank,banknote,between,big,bill,blue,buy,clean,crime,currency,dollar,every,fake,fancy,figure,foreign,front,gap,hundred,line,may,negotiation,new,note,overseas,protrudes,put,someone,somewhat,space,stacked,thick,top,unit,unknown,vulgar,well,written"
2572,"fish,diver,ocean,picture,same,swimming,taking,woman,back,beautiful,being,bottom,camera,carrying,color,cute,cylinder,deep,depth,direction,escape,flock,group,headed,high,human,kind,many,oxygen,person,sea,shooting,suit,surprised,taken,transparency,tropical,underwater,water,wearing"
2577,"snake,black,here,red,spot,staring,afraid,anything,appear,attacking,color,crowded,disgusting,even,everywhere,eye,head,ive,lined,little,love,middle,more,orange,poisonous,put,rolled,scale,scary,screen,serpent,sharply,snack,sparse,tongue,tuna,watching,winding"
2581,"lift,ski,bottom,people,slope,stock,wear,wearing,yellow,area,back,behind,camera,center,cloudy,crowded,distant,enjoying,extending,hand,hard,holding,likely,looking,man,much,one,person,resort,skier,sliding,slipping,sport,start,stick,towards,unnatural,winter"
2587,"wine,woman,bottle,old,drink,table,two,arranging,back,compare,face,facing,fun,glass,holding,inside,man,many,pleasant,red,sitting,tasting"
2589,"river,camera,lens,people,shooting,tripod,along,many,shoot,boat,care,competition,fixed,gathered,grass,imagined,installed,lake,lined,looking,man,putting,seaside,shot,single,sport,stand,started,surface,towards,waiting,watching,water"
2599,"between,boundary,cloud,earth,land,little,looking,sea,sky,spreading,altitude,blue,clearly,cloth,curtain,due,easy,emerging,height,high,island,looked,meter,mysterious,outline,part,race,reflected,shaking,shoreline,shown,smoke,surface,thin,under,understand,white"
2606,"people,white,building,flag,house,big,center,clothes,else,fence,figure,filled,front,gathered,half,idea,imagine,kind,large,many,outside,pant,president,red,rough,shirt,someone,soon,star,top,tourist,waiting,wall,whole"
2640,"hat,man,black,white,teeth,tree,wearing,being,breath,bush,center,covering,creepy,dense,eye,forest,greenery,harvest,hidden,hot,laughing,leaf,lively,peeping,place,relaxing,risen,screen,shining,short,show,sleeve,surrounded,sweat,tooth,wonder"
2657,"floating,around,ship,above,boat,island,large,ocean,rock,water,adventure,cliff,cloudy,countless,dusk,expanse,flow,high,independent,jungle,lake,middle,mountain,nature,quiet,rising,river,rocky,scenery,shape,shaped,shown,sky,slowly,small,soon,stand,surface,three,transmitted,traveling,under,uninhabited,vast,wave"
2667,"woman,car,desert,large,rocky,running,tire,active,adventurous,around,black,cheer,different,driver,driving,fair,four,ground,gut,jeep,level,mountain,over,pose,proudly,race,rock,run,seat,shadow,tough,tshirt,wanted,wheel,wonder,young"
2695,"experiment,black,middle,test,tube,asking,away,beaker,boy,child,concentrated,concentration,cuttingedge,drug,limit,line,looking,number,one,people,place,placed,range,rather,research,science,simply,sitting,skipping,small,stand,student,students,studied,supply,teacher,technology,tested,understand,water"
2702,"sand,driving,four,bike,front,man,red,wheel,area,black,body,brown,cart,desert,drive,ground,hard,motorcycle,over,people,photographer,place,riding,run,running,shadow,shown,spread,tank,throughout,tire,top,trace,two,vehicle,wheeled"
2707,"branch,snow,piled,spring,tree,leaf,little,already,atmosphere,bottom,day,divided,during,early,feeling,glow,grain,hit,ice,kind,light,melt,melting,more,narrow,shoot,shown,small,soft,starting,sun,sunlight,texture,three,transparent,triangle,turn,twig,warm,wet,winter"
2729,"woman,two,log,rough,sitting,back,body,chatting,conversation,dress,enjoying,face,fit,guess,happy,having,healthy,hill,laughing,magnificent,mountain,nature,nice,place,power,quay,rail,railing,resting,ride,scenery,short,smile,spot,surely,talking,tank,top,view,watching,well"
2741,"dish,people,sushi,cook,kitchen,working,amount,another,bat,big,chef,coat,crowded,delicious,eye,felt,foreign,front,grilled,issued,japanese,large,lined,made,making,many,material,narrow,one,platter,plenty,quantity,restaurant,scallingops,served,several,three,wearing,white"
2748,"people,building,clothes,costume,dressed,illuminated,night,old,audience,city,cloak,content,corner,day,even,front,light,lighting,looking,man,many,medieval,monk,opera,perform,performance,performing,playing,red,simple,situation,spectator,street,style,theater,wearing,wondering"
2769,"blackboard,writing,arm,bracelet,color,colorful,green,man,wrist,chalk,charge,child,clearly,colored,geography,gray,guy,half,letter,line,map,peeling,person,place,red,seven,shirt,shown,teacher,teaching,three,wearing,written,yellow"
2774,"blue,center,front,large,running,tank,wheel,white,anxious,board,car,cargo,carrying,colored,cream,cylinder,dark,four,hot,loading,looking,man,object,one,platform,pulling,run,screen,sky,somehow,somewhat,steering,track,trailer,truck,two,windshield,yellow"
2813,"woman,mat,place,exercise,floor,gymnasium,pink,stretch,stretching,ankle,back,black,bottom,color,difficult,foot,hand,held,hold,laid,leg,man,may,more,movement,one,order,ordinary,painful,posture,preparation,restrained,room,single,sitting,spat,sportswear,tank,top,twisted,wear,wondering"
2817,"people,walking,airport,around,backpack,bag,carrybag,carrying,case,casting,crowded,customs,drawing,everybody,excited,floor,foot,gait,light,lower,many,part,pattern,reflected,streaky,suitcase,travel,trip,watching"
2823,"insect,black,clinging,rock,aggressive,antenna,body,center,close,cockroach,companion,creepy,firm,food,kind,leaf,least,long,place,rocky,salvation,screen,search,short,size,slightly,stone,strange,strayed,stuck,surface,surprised,texture,toward,tree,walk,white,woman,wooden"
2837,"christmas,decoration,tree,electric,fireplace,gift,room,adorned,around,back,big,done,fire,home,illuminated,lighted,lively,living,object,party,place,plenty,prepared,scenery,stone,under,wall,warm"
2845,"net,big,man,catch,pulled,background,bad,beard,been,board,boat,chain,cleaning,cloth,construction,containing,deepfried,end,equipment,face,fish,fisherman,fishing,hand,handling,holding,imagined,large,lifting,little,machine,mesh,near,open,people,pretty,remove,river,rubber,saw,screen,seemed,situation,two,waterfront,wearing,wire,work"
2853,"bundled,machine,man,glass,line,reflected,wearing,wire,aged,big,color,colorful,complicated,connected,countless,equipment,eyeglass,front,hand,kind,many,messing,middle,people,piece,stood,thread,touched,various,wear"
2863,"man,two,child,happy,pink,shoulder,talking,atmosphere,background,brown,dress,face,front,girl,grandchild,granddaughter,gray,green,hair,hold,hugging,laughing,leaf,leg,little,old,people,person,place,skirt,small,someone,support,thin,white,whose"
2872,"man,blue,room,running,scattered,shirt,around,astronaut,become,behind,body,center,clothes,etc,exam,feeling,harness,jogging,looking,machine,measuring,messy,photo,really,small,standing,tell,underwear,wearing,why"
2875,"dog,two,walking,black,leaf,man,road,tree,woman,along,back,between,blurry,bright,child,climbing,day,dead,during,end,fallen,falling,feeling,forest,future,good,here,light,line,morning,mountain,night,one,over,people,promenade,route,sandwiched,scattered,screen,sense,short,time,toward,towards,usual,walk,wearing"
2877,"meadow,bird,distant,flying,hill,morning,mountain,another,area,beginning,building,clean,course,crow,day,dusk,fly,forest,gentle,glow,golf,good,illuminated,image,landscape,lush,maintained,nature,nice,place,planted,range,ranging,set,sky,small,spreading,sun,sunset,tall,things,tree,vast"
2897,"hospital,wheelchair,one,ruin,been,behind,bright,collapse,corridor,dark,demolition,destroyed,different,earth,facility,floor,foreground,got,home,inner,killing,lonely,nursing,old,outdated,outside,over,person,piece,place,placed,scenery,stormy,sun,table,turned,unattend,wall,world"
2903,"man,cow,hat,horn,saddle,back,big,brown,fence,lawn,able,attached,buffalo,coat,colored,cowboy,equipped,front,fur,grasping,green,ground,hand,holding,horse,hung,jean,large,metal,ocher,others,pretty,ranch,reflected,ride,seen,several,shirt,stand,suppressing,tengallon,two,walking,wear"
2923,"woman,front,loreal,mirror,written,cosmetic,makeup,plenty,shirt,big,brush,clerk,excited,good,holding,item,lined,lipstick,man,many,organized,place,probably,product,round,sell,shelf,shop,stand,supply,today,tool,touching,try,tshirt,ups,watching,wearing,well,work"
2937,"firework,beautiful,center,dark,night,sky,arc,background,being,big,black,bloom,bottom,burning,bursting,close,extending,flower,fly,fountain,image,jump,launched,light,line,little,much,old,pattern,radially,rising,rough,seen,show,similar,spark,spreading,streak"
2949,"light,ball,mirror,sphere,yellow,background,beautiful,club,dark,darkness,emitting,equal,etc,fixed,floating,green,hand,hard,hit,hole,interval,keep,lens,middle,more,position,reflected,reflecting,reflex,rounded,seen,shake,shown,single,spherical,spread,turn,white"
2951,"sky,sunset,windmill,background,color,generation,power,quiet,wind,actually,barking,beautiful,black,build,cool,dyed,electricity,empty,evening,hand,head,human,image,lined,lining,making,nice,noisy,orange,pleasant,propeller,red,shown,somewhere,standing,sun,sunrise,tower,tremendous"
2961,"port,ship,beak,bird,one,pelican,taking,appearance,bait,berthing,boat,crop,cruiser,fisherman,fishing,forefront,harbor,large,living,log,long,many,moored,nap,pile,pillar,rest,several,sleep,slowly,stay,staying,still,waiting,woman,wonder"
2969,"sheep,fence,many,near,absent,adult,animal,asleep,attached,back,black,bright,couple,ear,even,flocking,freshly,grass,ground,growing,hair,head,idyllic,inside,lamb,landscape,large,made,narrow,overall,parent,pillar,placed,reflected,shaved,sitting,somehow,space,spread,tags,two,wood"
2971,"people,around,black,burning,campfire,fire,blue,bonfire,center,dark,departure,electric,electricity,enthusiastic,expression,flame,inshown,machine,made,man,night,person,plateau,playing,shade,shadowed,sitting,sky,smeared,somehow,substitute,sunset,time,turn,vast,warm,yellow"
2975,"sea,sun,beautiful,cloud,dazzling,light,ocean,beyond,big,blue,breakwater,bright,clear,corner,covering,extensive,front,glowing,great,high,horizon,illuminated,low,morning,much,nice,part,place,quiet,reflected,rise,rising,screen,shining,sky,splashed,standing,stone,stuck,summer,sunlight,sunset,sunshine,swimming,wave,weather"
2979,"man,colorful,turban,wearing,beard,cobra,head,knee,old,shop,sitting,white,animal,belt,black,brown,cane,center,cloth,dark,door,exist,expanding,grabbing,granddad,green,hand,harness,indian,lead,lined,living,making,mysterious,neck,one,over,purple,rare,red,rubber,serpent,shirt,skin,snake,souvenir,standing,sticking,strange,watching"
2991,"big,festival,lion,man,stick,chinese,country,dance,dragon,state,abroad,asian,building,center,colorful,creature,cute,dancing,design,different,excited,former,hand,little,lively,many,matching,mouth,night,object,open,people,raising,red,roadside,rod,round,scary,scenery,screen,spring,standing,street,streetlight,strike,supported,taiwan,tshirt,walk,watching,wearing,woman,yellow"
2995,"man,airplane,wing,building,inspecting,touching,arrival,back,base,cessna,day,dedicated,dyed,fly,flying,forest,good,helicopter,lawn,leaf,mechanic,might,nice,over,park,person,pilot,place,preliminary,private,propeller,rich,small,stopped,thorough,uniform,weather,wonder,yellow"
3016,"bullet,inside,train,almost,luggage,trip,airplane,already,buried,chair,empty,everybody,excited,head,hopefully,interior,middle,one,people,pleasant,rack,reflected,relaxing,ride,screen,seat,standing,top,towards,whole"
3038,"brown,horn,animal,body,cow,curved,grass,grassland,kind,one,three,back,big,bovine,calf,cattle,colored,composition,damp,dead,drink,fair,forest,hay,head,healed,here,inhabit,large,looking,man,noticed,ocher,others,petite,photographer,piece,powerful,round,same,seen,shown,standing,tit,turned,watching,white,wild,zone"
3069,"people,vast,big,jogging,long,many,running,sitting,stair,staircase,stone,absent,actually,along,been,break,broken,building,child,considering,curious,descending,entrance,etc,extending,family,father,foreground,fun,girl,hand,high,keep,man,others,over,seen,shown,slope,stairway,steep,step,taking,trip,various"
3089,"cemetery,lined,tombstone,white,creepy,grave,line,atmosphere,beautiful,been,clean,continuing,dim,everywhere,exactly,grass,green,image,large,lawn,maintained,meadow,neat,order,park,planted,same,several,simple,somewhat,square,state,thanks,tree,unlike"
3106,"refrigerator,hand,ingredient,open,shirt,woman,apron,back,big,blue,business,center,checkered,chef,clothes,cook,dinner,end,enter,excluding,fridge,inside,kitchen,large,man,might,opening,person,preparing,probably,properly,restaurant,shopping,silver,standing,string,thinking,vigorously,wearing,white,wonder,work"
3135,"man,canoe,river,fast,hand,helmet,jacket,life,red,wearing,bit,black,body,calm,descending,feeling,flowing,keep,naked,okay,one,raise,raising,row,splash,stream,strong,tank,top,upper,water,wear"
3143,"bed,two,hotel,room,employee,making,person,beautiful,clean,comfortable,easy,front,good,happy,luxury,more,one,people,procedure,rookie,sheet,show,standing,stretch,term,woman"
3207,"sea,stingray,swim,turtle,beautiful,blue,ocean,swimming,big,blurry,body,bottom,clear,cloudy,comfortable,diagonal,distant,face,fine,floor,kind,leaning,much,near,organism,resting,sand,say,screen,still,swiftly,tired,water,white,wonder"
3223,"car,glass,cold,frost,frozen,person,wearing,appear,applieding,arm,back,body,brush,cleaning,click,cloth,due,equipment,fallen,front,gray,green,house,ice,instrument,man,melting,morning,parking,part,passenger,piece,rear,road,scattered,scenery,scraping,scratching,sedan,shown,slender,somewhat,special,taking,using,water,weapon,white,winter,work"
3230,"chair,woman,black,white,kind,one,photograph,picture,upside,acrobat,age,amazing,around,backrest,carry,chin,circus,clip,coarse,dress,entertainment,era,face,hand,holding,illustration,image,lift,magazine,magic,middle,monochrome,mouth,newspaper,old,people,performance,piece,scene,skirt,slightly,spreading,street,technique,wooden"
3233,"grass,child,monkey,parent,grooming,pleasant,adult,animal,baby,big,brother,bush,center,dead,face,flea,golden,heart,holding,mother,parental,person,screen,ship,sight,sitting,skin,taken,taking,two,warm"
3247,"crane,red,bird,head,three,wing,body,grass,neck,place,spread,top,trees,across,back,beak,brown,elongated,feather,forehead,friend,gray,green,grow,growing,leg,long,meadow,one,overlap,same,shape,short,slurred,stand,standing,surely,two,whose"
3260,"green,red,background,ball,christmas,ornament,round,shiny,sphere,three,top,tree,white,appear,decoration,fall,fallen,falling,floating,golden,half,matte,metal,metallic,moment,part,reflected,shape,shining,silver,spherical,surface"
3266,"flower,forest,tree,bloom,grass,red,spreading,white,abnormally,appear,area,beautiful,calm,colorful,country,drama,dyed,fairy,good,green,grown,ideal,large,light,movie,number,over,perfect,seeing,shining,size,sky,small,sun,synthetic,tale,whole,yellow"
3279,"lighthouse,america,building,flag,people,sea,white,front,roof,black,blue,brown,destination,direction,distant,foot,gathered,good,hill,image,light,man,moving,number,ocean,overlooked,quay,raise,several,sightseeing,sky,small,spot,stand,tourist"
3315,"candle,back,buddha,lotus,statue,decoration,flower,foreground,pink,altar,beautiful,color,facility,fire,front,godly,golden,gorgeous,image,large,letter,lined,lit,lots,lovely,many,people,place,purchase,religious,several,somewhere,table,temple,two,visiting,worship,written"
3321,"blurry,branch,brown,green,light,around,asphalt,autumn,back,beyond,black,color,cotton,dead,enchanted,end,focus,front,gray,lawn,leaf,one,people,person,plant,reflected,river,road,scenery,seen,shadow,shape,shifting,shooting,thin,tree,well"
3329,"made,man,shop,wood,blue,good,light,small,stall,store,arranging,article,board,center,clerk,colorful,country,decoration,drink,easy,feeling,foreign,guest,handmade,hitting,hut,inside,lined,looking,ment,miscellaneous,painted,person,pipe,roof,screen,selling,simple,staring,stole,suburb,tin,various,watching,white,wooden"
3356,"ball,mountain,soccer,forehead,man,boy,clothes,neck,sand,top,appear,back,background,behind,below,black,blurry,dead,desperate,doe,face,finger,football,foreign,front,good,grass,hand,handling,head,index,kind,pebble,piled,place,placed,pointing,reflected,seen,spinning,stone,turning,wear,young"
3372,"tree,hand,machine,man,saw,surface,wooden,yellow,amazingly,arranging,back,bit,board,bumpy,carpenter,construction,cool,cut,cutting,danger,electric,hitting,holding,impression,paved,person,place,plate,road,shaving,site,stand,support,try,using,wanted"
3382,"people,dog,demonstration,marching,street,walking,along,animal,appealing,been,beside,big,building,canada,complaining,content,curtain,english,flag,hand,high,holding,illustration,line,message,movement,paper,pet,picture,placard,poster,put,really,related,rise,two,understand,woman,wondering"
3401,"green,water,paint,liquid,cocktail,color,countless,deep,drop,dropped,dying,experiment,fantasy,feeling,jellyfish,kind,making,mixing,put,science,slowly,smoke,spread,spreading,transparent,wonder"
3415,"head,sea,statue,stone,seen,against,along,america,background,being,blue,build,easter,face,foot,foreground,four,gentle,grassland,hat,heavy,hill,human,island,lack,low,monument,mountain,near,part,people,person,placed,profile,put,reflected,rock,scenery,seaweed,shaped,sky,south,standing,turf,village,wall,wearing"
3425,"boat,water,running,two,above,man,sitting,surface,woman,across,adult,another,blurry,board,calm,comfortable,directly,felt,loudspeaker,motor,ocean,people,run,screen,seemed,sense,sky,slightly,speed,spread,standing,watching,wave,wind"
3447,"ocean,green,man,palm,sea,leaf,swimming,towards,tree,wave,atmosphere,beautiful,bread,clear,colored,emerald,figure,high,horizontal,line,person,reflected,resort,seen,walk,walking,warm,wavey"
3463,"tv,black,fire,front,old,ball,burning,flame,placed,bowling,electricity,experiment,fear,high,hitting,impression,leaking,much,over,risen,round,shock,somehow,space,sphere,spread,strange,time,type,voltage,well"
3471,"woman,carrying,shallow,backpack,jean,river,riverbed,white,young,aside,bathing,bird,black,chirping,cliff,coming,enjoying,flow,footwear,forest,good,greenery,heard,here,hiking,hoodie,jacket,limit,long,looking,looks,mountain,nature,one,place,rucksack,singing,sleeve,small,sneaker,standing,surrounded,toward,valley,walk,walking,watching,water,wearing,wonder"
3508,"card,desk,heart,queen,arranging,bent,bet,black,cardboard,casino,clothes,coin,concerned,dealer,flicking,front,game,hand,handling,keep,man,number,one,over,person,placed,play,playing,purple,put,table,time,tremendously,turn,wearing"
3522,"woman,background,body,exercise,gymnastics,wear,wearing,white,beautiful,black,bra,day,diet,dvd,every,fitness,front,hot,little,mat,middle,moderate,muscle,pant,pleasant,pretty,red,relieve,round,scene,small,sport,stomach,stress,stretching,teacher,tight,train,trained"
3547,"alarm,clock,black,broken,floating,lower,one,screen,air,antique,around,background,corner,cover,dark,diagonal,dial,embarrassed,every,glassy,morning,mouse,needle,room,sense,set,silver,slightly,space,time,urgency"
3553,"dog,people,man,center,everybody,old,screen,age,alone,audience,best,calm,cute,entire,face,fence,front,gathered,generation,glass,gray,hair,handrail,holding,inside,many,pet,reflected,senior,single,smiling,square,state,tongue,top,various,watching,wear,wearing,wondering"
3591,"beach,ball,kicking,play,man,people,person,back,bathing,boat,dark,football,fun,happy,having,large,leg,lined,lying,many,may,moment,narrow,number,parasol,playing,rather,relax,sand,shaking,standing,suit,sunburn,swim,walking,woman"
3594,"hotel,carpet,corridor,dark,door,front,hallway,orange,red,better,black,bright,center,class,color,deep,display,electricity,green,guest,high,illuminated,image,inside,laid,lighting,little,long,objects,one,pattern,place,reflected,retro,room,slightly,stripe,vertical,wall,white"
3615,"pen,hand,paper,person,written,beaker,blue,letter,onion,beside,black,character,cut,english,experiment,foreground,hard,homework,light,man,plant,purple,reading,red,sentence,student,studying,table,test,trace,tube,white,writing"
3617,"draw,man,beautiful,hat,landscape,painting,picture,wearing,forest,greenery,air,brown,canvas,different,drawing,easel,eye,felt,front,hill,mistake,open,paint,person,reflecting,sketchbook,small,spreading,straw,surrounding,vest,well"
3643,"bird,drink,water,came,hanging,tree,air,around,back,beak,blurry,capture,catch,character,cute,dexterity,drank,fishing,forest,gap,green,holding,hook,leaf,little,machine,many,moment,nature,place,screen,small,tubular,under,wild"
3664,"bird,sea,white,bridge,countless,pier,place,snow,beautiful,bream,capped,chest,cold,color,contrast,face,fish,front,gathered,gray,gull,harbor,lake,large,lining,mountain,ocean,over,piled,probably,season,set,stand,stopped,stuck,waiting,why,wing,wonder,wondering"
3681,"man,microphone,mask,suit,wearing,woman,behind,black,dress,hand,people,talking,around,background,center,clothes,costume,creepy,eerie,elderly,face,foreign,full,gathered,greenery,guest,holding,kind,knight,listening,medieval,middle,noble,old,one,shape,similar,sitting,situation,story,talk,tree,wondering"
3717,"red,smoke,background,black,burning,exploded,flame,part,appear,case,center,dark,did,exactly,experiment,fine,fragment,happening,heat,lower,orange,over,reflected,risen,rising,root,scattered,scattering,sky,spouting,surrounding,thick,toward,upper,well,white"
3737,"yellow,blue,cage,parakeet,white,black,face,light,tree,two,basket,beautiful,bird,branch,facing,gauge,good,head,headed,insect,one,reason,scene,staring,state,stop,stopped,stopping,stripe,striped,stuck,talk,talking,tilted,top,torso,towards,toy"
3751,"blue,green,liquid,red,water,yellow,color,fall,above,become,bubble,colorful,concentration,cool,doe,dripping,feeling,four,juice,kind,looking,mixing,order,refreshing,sense,soda,spreading,surface,taste,top,transparency,transparent"
3783,"fire,stick,dark,person,show,turning,accompanied,blurry,careful,dancing,fireball,hand,handle,image,lamp,looking,momentum,must,near,performance,practicing,quickly,serious,slightly,string,swaying,tree,tremendous,woman"
3811,"riding,black,helmet,man,red,shirt,wearing,buggy,desert,sand,vast,area,back,bike,body,cart,dune,engine,four,green,heading,here,hope,hot,little,looks,mountain,over,person,rocky,run,screen,shaking,shown,standing,sunrise,tremendous,trouble,upper,wheel"
3837,"balance,ball,body,man,back,black,blue,upper,ab,abdomen,arm,around,bare,dark,exercise,f,feeling,good,half,health,intense,lead,leaning,little,macho,may,muscle,naked,pant,short,sitting,sleeve,space,strong,top,train,trained,transmitted,white,woman,wonder"
3841,"white,woman,dress,around,center,costume,dancing,figure,people,acting,bit,building,cute,dance,dark,dressed,during,ethnic,feeling,felt,foreign,girl,hand,hitting,illuminated,indistinguishable,indoor,light,looking,maid,middle,more,off,outdoor,pavement,place,play,practicing,screen,showing,skirt,spectator,spotlight,standing,stone,strange,wall,wearing"
